dump_name,breach_date,record_count,info,source
Groupon.co.id,2015,766596,https://www.groupon.co.id/,Leaked.Domains
Habbo.st,2014,270171,https://habbo.st/,Leaked.Domains
Hacker.co.kr,2010,1396492,http://www.hacker.co.kr/,Leaked.Domains
Hautelook.com,2018,6511484,https://www.hautelook.com/,Leaked.Domains
HiAPK.com,2014,14823435,http://www.hiapk.com/,Leaked.Domains
Houdao.com,2011,28586246,https://houdao.com/,Leaked.Domains
HSX.com,2017,238159,https://www.hsx.com/,Leaked.Domains
ht.co.kr,2010,526542,http://www.ht.co.kr/,Leaked.Domains
i-Dressup.com,2016,2205231,http://www.i-dressup.com/,Leaked.Domains
icross.co.kr,2017,1143181,http://www.icross.co.kr/,Leaked.Domains
iMesh.com,2013,51308728,http://imesh.com,Leaked.Domains
Imgur.com,2013,1752602,https://imgur.com/,Leaked.Domains
InterPals.net,2015,3449985,https://www.interpals.net/,Leaked.Domains
JapanCombo,2017,14752285,---,Leaked.Domains
JobStreet.com,2017,3880311,https://www.jobstreet.com/,Leaked.Domains
kickstarter.com,2014,5175092,https://www.kickstarter.com/,Leaked.Domains
Klerk.ru,2014,151146,https://www.klerk.ru/,Leaked.Domains
Last.fm,2012,43567748,https://www.last.fm/,Leaked.Domains
LBSG.net,2016,11854322,https://forums.lbsg.net/,Leaked.Domains
Leet.cc,2016,6079756,https://leet.cc/,Leaked.Domains
LinkedIn.com,2012,160132078,https://www.linkedin.com/,Leaked.Domains
Lotro.com,2013,1319069,https://www.lotro.com/,Leaked.Domains
LuminPDF.com,2019,15458390,https://www.luminpdf.com/,Leaked.Domains
MagazineDee.com,2017,107547,http://www.magazinedee.com/,Leaked.Domains
MangaFox.me,2016,1061698,http://www.mangafox.me/,Leaked.Domains
Mate1.com,2016,27398255,https://www.mate1.com/,Leaked.Domains
MindaCorporation.com,unknown,47830,http://www.mindacorporation.com/,Leaked.Domains
MisterTao.com,2016,158193,http://www.mistertao.com/,Leaked.Domains
MMGP.ru,unknown,108540,https://mmgp.ru/,Leaked.Domains
MoneyBookers.com,2009,1799332,http://moneybookers.com,Leaked.Domains
Mop.com,2011,2635931,http://www.mop.com/,Leaked.Domains
Morele.net,2018,2470997,https://www.morele.net/,Leaked.Domains
MPGH.net,2015,2548339,https://www.mpgh.net/,Leaked.Domains
MtGox.com,2011,12001,https://www.mtgox.com/,Leaked.Domains
Muzhiwan.com,2016,4492934,https://www.muzhiwan.com/,Leaked.Domains
MyFitnessPal.com,2018,143373640,https://www.myfitnesspal.com/,Leaked.Domains
Myheritage.com,2017,78713868,https://www.myheritage.com/,Leaked.Domains
MySpace.com,2008,359077827,https://myspace.com/,Leaked.Domains
Neopets.com,2013,68518658,http://www.neopets.com/,Leaked.Domains
NetEase,2015,273565114,https://www.163.com/,Leaked.Domains
Neteller.com,2010,1999968,https://www.neteller.com/,Leaked.Domains
Nexusmods.com,2013,5618855,https://www.nexusmods.com/,Leaked.Domains
Nihonomaru.net,2015,1630703,http://www.nihonomaru.net/,Leaked.Domains
Nulled.Io,2016,567512,https://www.nulled.to/,Leaked.Domains
Pconline.com.cn,2011,5377698,https://www.pconline.com.cn/,Leaked.Domains
Poshmark.com,2018,13901329,https://poshmark.com/,Leaked.Domains
Promo.com,2020,2643332,https://promo.com/,Leaked.Domains
PubPit.com,unknown,51245,http://pubpit.com/,Leaked.Domains
QuantShare.com,2017,23032,https://www.quantshare.com/,Leaked.Domains
R2games.com,2015,22559877,https://www.r2games.com/,Leaked.Domains
Readnovel.com,2019,17905290,https://www.readnovel.com/,Leaked.Domains
Renren.com,2012,4548746,http://renren.com/,Leaked.Domains
Shadi.com,2016,2024040,https://www.shadi.com/,Leaked.Domains
Sharethis.com,2018,40990664,https://sharethis.com/,Leaked.Domains
Shein.com,2018,28006247,https://www.shein.com,Leaked.Domains
SmartHem.se,unknown,53985,https://smarthem.se/,Leaked.Domains
StockX.com,2019,6846482,https://stockx.com/,Leaked.Domains
Stratfor.com,2011,857902,https://www.stratfor.com/,Leaked.Domains
SubaGames.com,2016,3465082,https://subagames.com/,Leaked.Domains
TabakPfeife24.de,unknown,43460,https://www.tabakpfeife24.de/,Leaked.Domains
Taobao.com,2012,14757098,https://www.taobao.com/,Leaked.Domains
Taringa.net,2017,28223951,https://www.taringa.net,Leaked.Domains
TGBUS.com,2014,12045806,https://www.tgbus.com/,Leaked.Domains
Tianya.cn,2011,29541468,http://www.tianya.cn/,Leaked.Domains
TintenProfi.ch,unknown,90143,https://www.tintenprofi.ch/,Leaked.Domains
Tumblr.com,2013,73356918,https://www.tumblr.com/,Leaked.Domains
Twitter.com,unknown,40372224,https://twitter.com/,Leaked.Domains
Uuu9.com,2011,9683341,http://www.uuu9.com/,Leaked.Domains
VK.com,2013,100228788,https://vk.com/,Leaked.Domains
Wanelo.com,2018,23170394,https://wanelo.com/,Leaked.Domains
Wattpad.com,2020,256541423,https://www.wattpad.com/,Leaked.Domains
WeHeartIt.com,2013,8604252,https://weheartit.com/,Leaked.Domains
Weibo.com,2011,4499740,https://www.weibo.com/,Leaked.Domains
Wishbone.io,2016,36469816,https://wishbone.io/,Leaked.Domains
Xat.com,2015,5937341,https://www.xat.com/,Leaked.Domains
Youku.com,2016,97409703,https://www.youku.com/,Leaked.Domains
Zing.vn,2018,166424968,https://news.zing.vn/,Leaked.Domains
Zomato.com,2017,16473896,https://www.zomato.com/,Leaked.Domains
Zoosk.com,2011,55471836,https://www.zoosk.com/,Leaked.Domains
